Gene00,Gene01,Gene02,Gene03,Gene04,Gene05,Gene06,Gene07,Gene08,Gene09,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19
-1.50132,-0.454562,-1.03905,-1.14834,0.551168,0.841869,-2.55704,0.661777,-1.69429,-2.26907,-0.292045,-0.520829,-0.987514,-0.908569,0.0629945,0.0962208,-1.10075,-0.191235,-2.05478,-0.595748
0.476124,0.152827,0.102531,0.272458,-0.81997,1.40465,0.2868,2.05952,1.41507,1.10086,2.12067,-0.877706,3.21202,0.810414,-0.300062,-0.236351,2.39631,-0.151463,0.00888618,-0.547168
0.793727,-1.74298,0.0341,0.277297,0.417818,2.16838,0.155747,1.00669,0.187544,1.91868,0.85452,0.259754,1.18916,0.667146,1.03714,0.856697,1.07498,0.86206,1.58086,-1.37821
0.410469,1.9856,0.994958,1.45686,0.982269,-2.8949,1.85859,-3.62403,2.41572,0.971272,0.0735251,-0.343797,-0.567292,-0.0269736,-0.277382,-0.72073,-0.634214,2.99101,-1.80047,-1.92752
2.6523,0.155856,0.703805,1.81238,0.0829545,-0.578241,5.18926,1.2996,3.54674,4.61172,3.96285,-0.68861,0.273681,-1.79931,0.810111,-0.831693,2.72834,1.55124,3.16369,0.67907
-2.02195,0.669378,0.334643,-0.606316,-0.451388,0.248924,-3.0133,-0.253757,-2.00167,-3.41534,-1.20344,-0.683515,-2.3397,1.35297,-2.59478,1.35951,-2.6462,-0.751593,0.131294,-0.262285
-0.571361,1.24798,2.34088,2.4811,1.16375,-1.06018,-0.823131,-4.35096,0.180494,-2.0679,-2.24194,-1.0705,-2.32757,0.311602,-2.6891,-1.46043,-0.693101,-1.30442,-1.61859,-0.962531
1.46802,1.67159,0.649665,1.33636,-0.352172,-1.28219,2.67025,-0.719954,3.56621,2.00636,0.890737,1.95177,0.87298,-0.633171,-0.695371,-0.442739,0.278447,-1.755,0.671377,-0.0573249
-0.601916,-0.288722,0.712836,0.957822,-1.9416,-1.17125,-0.545804,0.173569,-0.604415,-1.01797,-1.41811,-0.624947,-1.71541,-1.28917,0.390186,-1.367,-0.288523,-2.28852,-1.89616,-1.68046
-0.391182,0.0449232,-0.44918,-0.280807,1.46145,-1.2169,-0.137042,-1.06778,1.05328,-0.4048,-1.24878,0.663274,0.957257,0.460414,0.857478,-0.152795,-1.95093,-0.296817,-1.04973,-1.12521
-0.851034,-0.483646,-1.02586,-1.38056,-1.01881,0.0401429,-0.676329,0.592208,-1.44429,-1.05483,-2.00711,1.54439,-0.409711,0.158268,0.361532,1.6267,-1.91872,-0.417024,0.226643,1.60447
-0.55536,-0.511868,-1.53378,-2.07992,-0.0182885,0.559873,-1.45971,0.769579,-2.3877,-1.58049,-0.612562,0.967793,-0.0588609,0.210526,0.149532,-0.842067,0.207329,0.173352,-0.534108,0.661768
-2.0046,1.2614,-0.802861,-1.07423,0.592296,-0.768562,-2.86708,-3.41401,-2.44391,-1.53784,-1.07638,-1.92713,-2.84715,-0.316065,0.479052,0.0515754,-2.92022,-1.11183,0.53793,0.271826
-0.188459,-0.765073,-1.09809,-0.524532,-0.409516,1.27036,-1.89348,0.433316,-1.50839,1.0907,1.53969,0.680785,-0.819259,0.302942,0.637521,0.761988,-1.01168,0.274847,0.566663,0.0599233
0.967823,2.44418,0.709079,-0.251685,-0.525578,-1.93339,2.86854,-0.313442,1.86335,0.458616,1.0406,-0.421709,0.688795,-0.311903,0.572767,0.923384,-0.73641,1.10625,0.616376,0.0315723
-1.01553,0.0675133,1.15653,0.256694,0.338111,1.19991,-1.2376,-0.246988,0.0951319,0.27154,-0.403072,0.800654,-0.214865,-0.108396,0.199452,-1.02125,-1.14334,0.236238,0.383677,0.342869
-2.29699,-1.32361,-1.49274,-2.42389,-0.510911,0.195259,-3.18137,-0.157933,-4.31787,-3.10306,-1.87092,0.721684,-2.40235,-0.183758,-1.68978,2.32893,-2.98235,1.39235,-2.11244,1.97638
0.428724,2.39362,-1.09168,-0.842056,-1.58048,-0.452778,-0.0327383,1.15867,-1.51467,0.127422,-0.482999,0.537207,-0.075765,-1.0875,1.00875,0.284956,0.311371,0.829485,1.961,0.855499
0.990593,1.27676,1.53209,2.54371,0.547045,-0.23172,1.8306,-1.02821,2.05851,0.777055,2.14163,-0.131545,1.06578,0.0865941,-1.48732,-1.22259,-1.52206,0.941371,0.0781575,-0.00704523
-0.693858,1.57045,0.360187,0.385686,-0.449538,-0.155422,-1.19193,-2.88293,0.484155,-0.935667,0.735685,0.0622727,-1.19375,0.0778174,-0.998762,-0.0591518,0.205395,0.53731,-0.41648,-0.0329827
-0.516508,0.186588,1.18489,2.25735,-0.139108,-0.757828,-0.387421,-0.714309,-0.218008,0.546738,0.680747,-0.289448,-1.20347,-0.815285,0.326775,-1.60368,-1.17868,0.613454,-1.15674,-0.847305
0.282187,0.191625,0.721457,1.63953,-1.21481,-0.602757,1.83592,-1.36402,0.894326,1.19428,0.237362,0.157376,-0.0656467,-1.82689,-1.27171,-0.993122,0.36859,0.444498,0.752887,-0.0867709
-0.584671,0.530174,0.539662,-0.616846,0.373486,0.288129,-0.648062,-0.998155,-0.212714,0.080567,-0.0493994,-0.271336,-3.15094,-1.75046,0.765355,0.971228,-1.83338,0.443211,-0.959997,-0.484779
0.120617,-0.140395,-0.515171,-1.5322,0.0335998,0.396063,-0.0578864,1.18733,1.1225,-0.0578263,-0.739701,-1.22163,-0.115507,1.9529,0.472336,0.628103,-0.248038,0.0801347,1.72075,0.141004
-0.408261,-0.168637,0.042825,0.468282,0.786028,1.09266,-0.182277,-0.662736,-0.409999,0.217099,-1.6535,-0.103988,-0.494512,-0.806743,-0.0620437,-1.25611,-2.43929,-1.41875,0.050369,-1.25684
-0.352902,0.933746,1.38879,1.27091,1.31371,0.778467,-0.358463,-1.11218,-0.910825,-0.170765,0.0175434,-1.20612,-0.166838,0.220469,-0.467251,-0.543479,-0.660264,-0.354443,-1.54433,0.157258
0.23407,0.394825,0.622506,-0.0396932,-1.86641,1.91938,-1.24976,1.40283,-1.27217,-0.0539432,0.708133,0.698829,1.73269,-1.15577,1.43374,0.489764,-1.17667,-0.195158,-1.17988,-0.0308469
-0.420919,-1.05527,0.922987,0.00413996,0.144547,0.0154835,-0.271997,-1.09363,0.00402553,0.465152,-0.413631,-0.180965,0.819408,0.870875,0.931184,0.801793,0.0953139,0.943917,-0.450217,2.07964
0.754963,0.600006,-0.407607,0.0165714,-0.499285,-0.977025,0.821657,-0.660382,0.604637,1.23592,0.905646,-2.35838,0.970185,-0.0580666,-1.46817,0.897722,2.21406,0.118916,1.88259,0.486241
0.70329,-1.66855,-2.89448,-2.90854,0.840045,1.55607,0.845491,1.79285,1.67684,-1.71663,-0.805228,-0.0229325,0.902355,-0.399033,-0.51682,2.03823,3.36092,-1.45303,-0.15173,1.19037
1.50672,0.944725,1.15718,2.50498,-0.425259,-1.74286,2.37276,-2.61873,0.323171,0.470885,0.823823,-1.83926,-0.602222,-0.702559,-2.96833,-1.41638,1.08682,0.0940922,-0.780954,-1.12712
-1.61001,-0.640322,-1.16838,-1.06988,-0.697628,-0.160663,-2.98258,-1.30682,-1.62998,-1.4644,-0.637244,-1.40878,-0.667079,-1.65281,-0.107154,0.191109,-1.29334,0.0429798,-1.033,2.36659
0.015994,1.64104,-2.45878,-3.41174,-1.50098,-1.45872,1.4114,3.14354,0.435731,-1.25264,-1.34261,0.122262,1.20962,-0.510801,-0.455171,0.42267,0.744296,-2.06265,1.84117,0.407379
-0.469078,-0.102989,1.61562,0.770339,-1.20901,-0.264108,-0.0437878,-1.42502,0.365027,-0.363953,-0.599297,-0.290223,-1.16105,-1.17176,-0.024887,-0.321251,-1.19397,-1.37856,0.990987,-0.000903906
0.556146,-0.961247,-1.18365,-0.0597593,0.50607,-0.543207,1.05264,0.116318,0.155843,1.03256,0.172872,-1.64972,-0.0538383,0.0702662,0.689206,0.496211,-0.610901,-0.343092,1.22881,-0.152826
-0.460973,-0.386718,1.67492,1.29113,0.0438441,1.19108,0.00434783,-1.70367,-1.00508,-1.19673,-1.62119,-0.47443,-1.73222,-0.654122,-1.37626,-0.501086,-1.18,0.733796,-1.16571,-0.300833
-0.582308,0.223534,-2.07446,-3.20854,-0.545559,-0.917227,-2.00984,2.02981,-1.78517,-1.73342,0.507913,-1.68787,-0.102512,0.767327,0.207525,0.879065,-0.285148,-1.08117,-0.351072,0.858947
0.0472797,0.57207,0.373014,-0.918685,1.76091,-0.737453,-1.15794,-1.29709,-0.947579,-0.970173,0.328078,-0.478733,-0.794121,-0.344576,0.694231,2.62285,-0.572909,0.266079,-1.48535,0.536134
-0.19238,-0.196977,0.69736,2.63416,0.736758,-2.18636,0.699032,-3.80234,-0.247303,-0.26661,-0.48771,-1.13878,-2.8591,-1.083,0.176307,-2.12799,-1.25007,-0.890503,-2.68044,-0.557296
-2.53658,0.79357,-0.74539,-0.737265,-0.159929,-1.57855,-4.35582,-3.98747,-6.12519,-2.0943,-2.3027,1.44669,-4.0758,-0.694946,-1.22661,2.65457,-2.04597,-0.284365,-0.211065,-0.946267
-0.344443,-1.12472,-0.150114,1.67593,0.552295,0.0777924,0.58691,-2.59117,0.313099,-0.434394,-0.419691,0.5709,-1.83774,-1.47949,-0.964805,-0.558368,-2.34981,0.45339,-0.21498,2.28745
0.769376,0.807169,1.36478,2.23801,0.647724,1.10865,3.00644,0.258758,3.32786,-0.134676,-1.30224,-0.366586,0.342111,-0.601451,-2.20649,1.29994,-0.629118,0.680319,-2.13479,-1.18205
-0.0599017,-0.125759,-0.948588,-0.32709,0.830718,0.625064,-0.185863,0.664378,0.191962,0.793738,0.422715,-1.30867,-0.824275,-0.145148,1.98247,-0.816604,0.476483,-0.859305,0.681754,0.242423
0.052942,-0.102638,0.38518,-0.602295,-1.36063,0.1023,-0.0338082,-0.140176,0.347742,-0.0158265,-0.0955954,-0.67779,-0.958865,1.00641,1.99816,-0.271305,-0.129423,-0.959423,2.81978,1.95041
-1.18177,0.600136,-1.34197,-1.09705,-0.735248,-0.808753,-2.12207,-1.40379,-0.483592,-0.454978,2.27803,-0.103024,-2.04058,1.48874,-0.138308,0.687548,-1.8805,0.785796,-0.113252,3.59596
1.58418,-0.937588,0.634308,-1.16583,1.07479,1.5737,3.37731,2.84148,1.44774,1.35259,0.426049,0.177521,2.19901,0.580306,-0.49615,-0.506752,1.90719,-1.32754,0.548553,-0.496896
-0.0718032,0.705006,-0.898191,-1.22505,-0.832309,-1.76492,-0.727143,-1.4071,-0.671092,1.29189,0.782557,-0.244153,-1.26013,-0.33616,0.824282,0.597277,0.414835,0.558152,-0.255017,0.868168
0.716948,0.0403757,1.30507,1.76459,0.57736,1.24153,0.855181,-0.0629024,0.229345,1.89554,-0.103552,-0.0193491,-0.862696,-1.47332,-0.744552,-0.431586,2.86467,0.809594,0.00942066,0.246032
-0.448123,0.140644,-0.219007,-2.25583,1.87946,0.975876,-0.881058,1.72919,-0.453469,-1.31184,-2.3088,-1.19629,0.654411,-0.883671,0.835665,2.60966,-0.000451044,-0.527941,-0.801108,-0.082547
-0.179618,1.32291,0.658644,0.243656,0.820202,-1.1839,-1.34576,-2.36744,-0.462589,1.18515,0.485806,0.160171,-2.49412,0.458037,0.0529685,0.198687,-0.749066,-0.68562,1.54441,0.199752
-1.24038,1.80008,-0.807373,-1.24444,2.01E-05,-2.51027,-1.37928,-2.59517,-2.40662,-8.40E-05,-0.592467,0.624846,-1.81627,-0.0832342,0.336196,2.3724,-2.10866,1.29512,0.130009,-1.59654
-0.332732,-0.31439,-0.819349,-0.611259,-1.65994,2.87087,-1.21043,2.33855,-0.33031,0.324151,0.0812309,2.22283,0.611722,-0.468188,1.86158,-0.085489,1.26179,2.10123,-0.715328,1.26672
1.37724,1.60021,0.981633,1.02399,-0.059352,-1.63588,3.7862,-0.060828,4.6906,2.15268,0.891011,0.5391,1.36343,0.570789,-0.562076,-0.64487,0.854202,1.19151,2.22848,-0.292117
-1.01281,0.589085,0.255374,2.33217,0.185064,-1.18181,-1.9485,-3.05152,-1.17564,0.149839,-0.443302,0.0977613,-4.5567,-1.74579,-1.62529,-1.20216,-1.21141,0.423053,-0.771541,0.0317082
-1.53853,0.118653,-0.602212,-2.25412,1.0358,0.411116,-1.61824,0.624958,-0.278903,0.473288,1.16911,-0.171656,-1.38377,2.39566,0.716748,0.960691,-0.688493,0.603933,2.47847,0.0948113
0.71008,0.597675,-0.645203,0.251337,1.58693,-0.656541,2.49568,-3.24277,2.78237,0.294529,-0.399548,-0.975482,-0.352509,0.312293,0.573523,-1.7776,-1.38596,0.491003,-1.98687,-1.02094
-0.284274,-0.328624,-3.23535,-1.81092,-0.247239,0.681613,-1.09155,3.23407,-2.56313,0.743145,1.7752,-0.113443,1.826,0.777842,1.41675,1.32792,0.69494,-1.13667,1.92839,2.26316
-0.860108,-0.0607654,-1.20913,-0.990749,-1.80285,-1.64867,-1.0475,0.0342517,-1.32717,-1.29327,0.267625,-0.79318,-0.780418,1.37999,-0.70503,0.802537,-2.02263,-0.298289,-1.04222,-1.28853
1.5279,1.57163,0.500247,1.23634,-1.38221,0.0727766,4.01506,0.617358,4.09664,1.40941,1.85042,1.71522,2.09182,-0.796492,-2.5796,-1.5831,1.52521,-0.164246,1.64762,0.790854
0.967184,1.80103,0.758518,2.02815,0.546382,-0.275457,1.51649,1.29474,0.766902,0.452911,1.49799,-0.993993,1.55629,-1.58813,-1.48601,-0.411533,-0.971979,1.10918,-0.657259,0.142244
1.16671,1.31597,0.472315,1.41033,0.0779363,0.0193129,1.07471,-2.32198,0.446256,0.620981,1.17804,-0.0476047,1.5204,-0.855362,0.327436,-1.30975,0.783194,0.27259,-0.170359,0.0980511
1.93126,1.10808,-0.395396,0.401995,-0.925925,1.23036,2.41372,3.56309,1.39539,3.26014,2.77019,-0.841888,3.17862,0.444111,-0.656745,-0.304682,3.14178,0.359744,4.18585,-0.72056
-0.295876,-0.513495,0.16768,-0.380386,0.300858,0.461213,-0.170498,-0.214817,-0.772747,-3.17609,-0.876976,1.11477,-1.10744,-0.928022,-1.32796,-0.500766,-0.752456,-0.00923024,1.59468,-1.08209
1.48956,0.995532,1.31248,-0.346164,1.48431,0.147356,1.87709,0.215812,2.08182,1.57078,0.0376314,-1.64055,1.57331,0.656128,1.03174,-0.208701,0.241896,1.04831,-0.992495,-0.520523
-1.33387,-0.186875,-0.949727,-0.557606,1.38361,-1.25525,-2.51933,-2.17974,-2.60569,-1.41552,-0.427697,1.46696,-0.591399,-2.01553,0.742905,-0.720283,-3.06159,-0.0589241,-0.827446,2.94717
0.453557,0.870764,0.13879,0.404121,-2.17148,0.403905,-0.00670534,1.53996,-0.245154,0.0527939,2.71211,-0.359709,1.17726,0.168935,-0.961527,0.274707,-0.525464,-1.14855,-0.041356,1.72939
1.6558,-0.794992,-0.170779,0.74121,1.01609,-1.81921,1.89523,-0.341089,0.0663071,2.81697,2.26844,-0.937454,2.20158,-1.83294,1.13451,0.914138,2.95493,1.38038,0.281672,-0.138053
-1.5414,-0.277243,0.722678,-0.421047,0.501378,-0.923578,-3.02497,-1.74663,-2.46321,-1.01266,-0.633857,-2.41854,-2.6513,-0.864585,1.08331,0.997636,-3.25837,-1.18236,-1.68145,0.311022
-1.3837,-1.02883,0.119566,1.4891,0.898337,1.07063,-1.94056,-1.64287,-1.19246,-2.65601,-1.42848,-0.0374518,-1.13096,-2.09333,-0.681379,-1.73179,-2.4391,1.20537,-0.578112,-0.106903
1.04919,-1.09885,-0.818184,-1.09636,-1.31957,-0.82239,2.67376,2.38044,1.49158,1.3541,1.0428,0.230151,1.50535,0.279139,1.51694,-1.29474,1.46563,0.602229,1.21639,0.718518
-2.25134,0.981573,2.72277,-0.309977,0.261279,-1.15942,-4.1557,-1.45743,-2.33009,-3.11144,-4.54054,-0.26071,-2.39943,1.44901,-1.45146,0.348368,-2.49828,-0.173555,-0.461697,0.880159
0.0354957,-0.108142,1.62554,0.14308,-0.338293,0.750272,0.357145,1.51669,-0.22965,1.08044,-1.5844,-0.115431,0.67766,1.8644,0.415012,1.00004,-0.767095,-0.718339,-0.107666,-1.04728
-1.02236,0.261443,-1.03306,1.55227,0.666303,0.85893,-2.43627,-0.474562,-1.08436,-0.452754,-1.55935,-0.529454,-2.44551,-0.30836,0.247652,-0.304563,-2.36514,-1.92537,-0.375013,-0.951268
0.131376,-1.13577,-0.990402,0.595661,-1.61943,-0.144896,-0.341659,0.0469309,-1.35759,0.612845,-0.0847763,-0.0651026,-0.131886,0.0122227,0.0873071,-0.22686,0.806532,-1.39522,-0.776397,-0.68414
0.873846,0.600387,0.262846,-0.0120729,-0.0972963,-0.681896,1.02342,0.116363,1.58332,2.88595,1.32032,0.264614,1.74061,-0.418209,3.64726,-0.0668531,0.445779,-0.338155,3.22836,-1.10326
0.810159,-0.921276,-0.236341,1.45509,-1.60152,0.422584,3.15641,2.81316,3.18891,0.371317,1.80029,0.226792,2.63727,-0.174236,0.498663,-1.01656,1.75363,0.401636,1.04235,0.450761
-2.34889,-1.75668,-0.083013,1.70799,-0.739407,0.429856,-3.14813,-3.7902,-2.20976,-1.8185,-2.39341,0.23528,-3.86905,-0.553059,0.247033,-0.598743,-1.98312,-1.16546,-2.11541,-1.3412
0.450041,-0.177512,-2.47971,-2.87895,-0.465471,1.45211,0.906686,5.60329,0.468732,0.860736,-0.398655,0.371948,1.67533,2.97685,2.12668,-0.510726,-0.0516187,1.53335,-0.577011,-1.34288
-0.602691,-0.461305,0.444512,1.00675,-0.318699,-0.547784,-1.1152,-2.56675,-3.51024,-2.46988,-0.0235461,1.52301,-1.15039,-1.4558,-2.80674,-0.559405,-0.303772,-0.442464,0.572969,0.0933789
-0.696485,-1.38467,-0.414923,-0.0381543,0.698584,-1.18751,0.182475,-2.71292,1.0183,-1.91055,-1.97194,-0.0948647,-0.0260402,-0.485552,1.76385,-0.176051,-2.73273,0.181374,-1.09833,-0.332572
-0.71958,-1.10821,-2.02086,-1.98423,-1.48265,1.67917,-1.01934,0.939375,-1.32018,-2.10071,-0.678615,0.179039,-0.0620625,-0.359872,-0.240716,0.332088,-1.09136,0.714709,-0.217535,0.597306
0.999679,2.71094,2.6858,4.40966,0.621937,-0.887821,0.737027,-3.65544,-0.416876,0.0577437,0.999431,0.50784,0.362717,-2.04508,-0.95501,-1.54912,-0.883178,0.103913,0.522255,-0.912615
0.866923,-0.681194,-0.932108,0.352407,-0.856126,1.13599,1.0152,3.05868,0.133574,0.867505,1.87692,1.91953,1.69253,0.140452,-0.344855,0.0519092,3.08134,-0.424019,1.59085,-0.667021
-0.99326,-1.18707,-1.37394,0.463807,-1.19343,0.306379,-2.6607,-1.79121,-0.507902,-1.68211,-1.7097,0.346733,-1.62176,-1.29602,-0.293263,-1.01026,-2.12731,1.10405,-1.34769,0.785405
0.124782,0.110245,-0.184311,0.405726,-2.34382,-0.457535,1.52825,-0.979302,0.612412,1.60356,1.15785,0.488278,-0.138215,0.189218,0.947568,0.435999,-0.411134,1.20548,1.39375,-0.407982
0.512768,-1.50263,0.249104,0.946766,0.910142,-0.967389,0.796119,1.3925,1.81319,1.66369,-0.446561,-1.55066,1.74433,0.531599,1.18246,2.53749,2.83386,1.13784,2.13976,1.61451
0.35481,-1.77703,-1.54261,-1.76452,-1.23332,0.648318,-0.486619,5.44389,-1.93534,-0.755501,-0.733911,0.755805,1.08468,-0.0654128,-0.795099,1.20647,1.12233,0.162306,-0.879806,1.89149
0.449833,1.69246,1.08685,2.41122,0.104308,0.0574476,1.84965,-2.456,3.06818,0.733202,0.647346,1.31599,-1.58,-1.20555,-1.59843,-0.615237,-0.471129,-0.568069,0.722002,0.0282112
-1.12193,-0.125817,-1.15146,-1.56667,0.520044,0.435512,-0.592989,-0.549577,-1.31556,-2.34566,-0.754413,0.893566,-2.61718,0.565362,1.11739,0.23218,-0.618438,0.154118,-1.25589,-0.847188
-0.252356,0.842393,-1.18851,-0.903743,-0.469789,-0.849579,0.231689,0.97583,-0.0566136,-0.0371102,1.30171,-0.100374,1.37473,-0.366721,-1.31108,0.589856,-0.741897,-1.68185,-0.671799,1.27371
-2.30725,-0.831426,-0.502178,-1.56067,1.21074,0.133497,-2.55701,0.218734,0.472626,-3.12876,-2.2943,-1.68452,-1.51847,0.710082,-1.47428,0.372763,-1.22031,-1.84828,-2.01501,-0.139828
0.265064,-0.938299,0.453401,1.69038,0.218035,2.56328,-0.0942108,1.55405,0.583872,1.17189,1.99414,-2.46797,1.96972,-0.531209,-0.232913,0.973915,-0.689551,1.42982,-0.304794,-0.574914
-0.590047,-0.936507,-0.526231,-1.01254,-0.996875,0.702342,-1.12233,2.05267,-3.43283,-1.03535,-1.18742,-1.07233,0.103687,-0.829475,-1.20206,0.476311,-0.505293,-1.96407,-1.90039,-0.496806
-0.484005,0.997992,-0.0200559,-1.68756,0.318591,-1.44316,-0.571121,-1.06641,-1.42465,-0.725912,-1.437,-0.463721,-1.14598,1.34211,0.372665,0.541251,-0.963915,-0.960605,-0.894723,-2.49359
-0.451203,-1.58275,-1.80412,-1.85618,-0.381807,-0.599318,-1.40616,-0.118452,0.386447,-1.77989,-1.44647,1.33129,0.335608,-0.164637,0.904142,0.606406,-1.51032,-0.391424,-1.06431,1.29547
0.507932,0.444416,-0.279256,-1.00467,-0.511472,0.00716651,0.878783,1.61393,-1.18771,-0.182317,-1.7424,2.45735,0.352364,1.4691,0.69535,0.60032,0.382936,0.223677,0.49317,1.41422
-0.669878,-1.59541,-1.29815,-1.46202,0.804996,-0.693959,-0.851354,0.861816,-0.117997,-1.54975,-1.01682,-0.161721,2.11046,-0.298927,1.00116,1.4108,0.500958,-0.239093,-0.416391,0.123907
0.266099,-0.195379,-0.641443,-1.602,-0.229847,-0.431027,-0.114172,2.01257,0.577266,-0.342973,-2.41678,-0.162217,1.4131,1.8086,2.20502,-0.579671,0.389595,0.268216,-0.495312,-1.37212
-0.640216,0.72738,-0.416588,-0.593439,0.198704,1.50126,-2.49661,2.91632,-0.893188,-2.05257,-1.31531,0.253227,1.2193,-1.12046,-2.22958,-0.421519,0.57108,-0.764849,-0.743239,-1.12809
1.17386,0.623405,-0.302714,1.11449,0.232894,0.413842,1.02439,0.119253,-0.547695,2.1741,1.19661,-0.466992,0.343116,0.113834,-0.429763,-1.21826,-1.24763,-0.737212,0.644774,0.0144658
0.816107,0.626499,-0.31016,0.0116658,2.34295,-1.64792,1.38596,-1.10199,0.71229,-0.868096,-0.213976,-0.975772,-0.953641,0.264212,-0.587052,0.320445,0.255277,0.86886,0.95144,-0.867707
-0.0205439,-0.150289,-0.524713,-1.30867,-0.108106,1.19887,-1.11428,1.42131,0.307181,-0.210618,-0.531481,-1.70392,1.1737,-0.565599,0.353548,2.43668,3.31132,-0.889458,0.761386,1.43486
0.714061,-1.10354,1.20179,0.837956,0.68217,-0.0527995,0.335538,-1.27273,1.09557,2.28915,1.67498,1.11158,0.551881,-0.490989,1.56513,-0.203096,-0.0852002,-0.968342,0.547292,2.23445
1.48555,0.706926,2.02619,3.23813,-1.13982,-0.739733,2.03744,-1.88958,1.59029,1.64939,1.80713,0.468098,0.0270228,0.432046,-0.989434,-1.39465,-0.786561,1.412,2.74371,-1.43835
0.477744,0.421077,1.00342,0.919078,2.09202,0.132458,2.69203,-2.02068,2.4442,-0.0105674,-1.00104,-1.32549,1.16271,-0.652485,-0.839383,-1.03986,0.0948371,-0.390007,0.63807,-0.945636
0.632014,0.500061,0.956371,0.325433,-0.805022,-2.19362,0.929721,0.288375,-0.0314194,0.48922,0.708974,-0.0175432,1.02119,1.40087,0.0900093,1.05912,0.608455,1.21465,0.382942,0.630836
-0.816156,0.6065,2.17988,2.68374,0.683024,-0.862142,0.310963,-3.69622,2.71842,1.38024,0.298207,0.309467,-2.31341,0.280899,-0.0189165,-0.358089,-0.333649,0.53128,0.130682,0.295218
-0.384071,-0.825635,0.192143,-1.69614,0.0260862,1.38674,-1.05255,1.81411,-0.933772,-0.736233,-1.00335,1.11428,-0.52282,0.788694,1.06894,0.97789,0.508713,-0.871345,-0.565537,0.920546
-0.404377,0.734286,-2.59893,-2.01403,0.465242,0.0601436,-2.71409,1.07162,-2.54598,0.774735,0.0597116,-0.736213,0.743853,1.61351,0.178973,0.593798,1.05079,1.65631,0.934677,0.727361
-1.27133,0.857046,-1.55782,-2.00105,-1.03564,-0.31688,-2.22183,-0.0905765,-2.9343,-3.1499,-1.5017,-0.613153,-1.18488,-0.455028,-0.430875,-0.0573267,-1.45303,-1.29806,-2.68003,-0.883343
0.501789,0.208185,0.307377,0.618231,1.6836,-1.32596,0.464377,0.111855,-0.533322,0.250915,0.745011,-1.6097,-0.812413,-1.11834,-4.17958,-0.308924,0.0368422,0.32767,-0.442005,-1.03988
0.645537,-0.626436,0.623171,0.0826019,1.11867,-0.611788,0.531286,0.885572,0.332858,1.58455,3.65086,-1.10546,0.0983755,1.40544,-0.0304104,-1.66385,2.23285,0.90912,1.01282,0.795146
-1.28301,0.987929,0.125792,-1.23321,0.563599,-0.740316,-1.01133,-1.58826,-0.241878,-2.02521,-0.803015,0.051217,-0.97581,0.784556,-0.548995,-0.227519,-1.80158,0.475765,-0.624067,0.712716
0.493399,-1.42037,1.17303,1.0565,1.83996,1.64464,1.3537,1.07117,0.0424137,-0.146511,-0.50355,-1.33683,1.37609,-1.75879,-2.07622,-0.112343,-0.47882,0.358243,-0.775895,-0.0359482
-1.11961,-1.53402,-0.212903,0.939937,-0.22146,-0.93535,0.293096,-1.38501,-1.72802,1.93724,1.13711,2.17914,-1.63813,0.0350429,0.67545,-0.278784,-1.76212,2.08182,-1.18215,2.30038
0.897628,-2.52975,1.02163,-0.267933,-0.578674,0.606554,2.71177,1.34662,3.45384,2.49195,2.47657,0.655752,-0.421549,1.1224,2.92994,0.737694,0.602458,0.11779,0.111548,-0.602003
-0.0251895,-0.280691,0.49438,1.08926,-0.218705,0.469418,0.34333,-0.634305,0.275211,0.140918,-1.01404,-0.0245885,-0.84826,0.120057,0.360425,-1.07451,1.04589,1.37851,0.88667,0.0120823
-1.43911,1.10871,0.178166,0.0754343,-1.54299,-0.779899,-2.72309,-1.01599,-1.99023,-2.02674,-1.57377,0.983728,-2.05473,-2.0975,-0.0193706,1.36311,-2.04818,0.739914,-2.36325,-0.526779
0.730115,-0.676816,-0.529841,-0.101675,1.3241,0.281723,-1.63142,0.615799,-0.885329,0.827272,-0.547085,-2.04605,0.568619,-0.372635,-0.264436,0.869566,1.83142,-0.250545,-0.721755,0.567622
-1.03132,-2.38509,-1.35028,-0.602913,-1.50824,1.44709,0.958597,1.40591,0.00105941,-3.63336,-3.55863,0.53543,0.351857,-0.819292,-0.878835,0.0428812,-0.876932,0.300595,-0.88539,-0.20205
-1.18003,-0.000192489,-0.778551,-2.53696,0.674694,0.432536,-3.07675,2.05667,-3.15401,-0.583845,-0.309684,-1.42352,-0.301693,-1.01443,-0.958965,2.15275,-1.01551,-0.419393,0.607064,0.999088
0.626479,1.14159,-0.0388205,1.44781,0.416988,-1.75257,0.466502,-1.28879,-0.774943,1.41515,1.27746,-0.690062,-0.128349,-1.61906,-2.38864,-0.180399,0.372907,0.497555,0.179492,2.21594
0.418696,-0.332183,0.955829,0.821579,0.856218,-0.902893,0.662707,-2.33245,0.556624,-0.57739,-0.368804,0.719256,-0.880957,-0.25656,-1.43873,1.15731,-0.775905,-0.938741,-2.44409,0.95235
0.595845,-0.199174,-0.31242,0.967495,-0.264876,2.76819,1.06669,0.437344,0.511528,0.0324584,-0.525605,-1.62237,0.386537,-1.24201,-0.356193,-0.0116612,0.555365,0.437713,1.50244,-2.09714
